,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,ID1,ID2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id
312,0.8917924,"'Schrikbarende' lastenverzwaring op komst voor bedrijfsleven; Bedrijven schrikken van de lastenverzwaringen die een nieuwe coalitie van welke signatuur ook in petto heeft. Uit doorrekeningen van het Centraal Planbureau CPB blijkt dat alle partijen extra uitgaven willen financieren door vermogen en winst zwaarder te belasten. Werkgeversorganisatie VNO-NCW waarschuwt dat investeringen daardoor in het gedrang komen. De PvdA gaat het verst, met bijna € 42 mrd aan lastenverzwaringen. De huidige favoriet van de kiezer, de VVD van Mark Rutte, komt ook met een extra rekening van € 3,6 mrd bovenop de € 2 mrd die al in het vat zat. Gemiddeld zou de huidige coalitie op bijna € 9 mrd lastenverzwaring uitkomen, doordat D66 en ChristenUnie de bedrijfslasten met respectievelijk € 15,4 mrd en € 11,4 mrd verhogen en het CDA met € 5,4 mrd. Schrikbarend en zorgelijk Schrikbarend, zegt VNO-NCW in een eerste reactie. En zorgelijk voor Nederland, want zo blijft er minder geld over om te investeren. Dit schaadt de creatie van nieuwe banen en investeringen in klimaat en innovatie, waarschuwen de werkgevers die al zwaar gebukt zeggen te gaan onder de coronacrisis en in te teren op reserves.","'Woningtekort niet opgelost met deze verkiezingsprogramma's'; De plannen voor de woningmarkt van meerdere politieke partijen verschillen maar weinig en lossen het woningtekort niet op. Dat concludeert het Planbureau voor de Leefomgeving PBL in zijn doorrekeningen van de partijprogramma's voor de komende verkiezingen. Het wijst erop dat experts vanuit allerlei hoeken erop wijzen dat er geen silver bullet is die het probleem oplost. Het PBL keek dit jaar voor het eerst naar de plannen voor de woningmarkt, een belangrijk thema deze verkiezingen. Er blijken weinig verschillen te zijn in de maatregelen die de zes onderzochte partijen voorstellen. Bovendien zal er met de voorstellen aan het einde van de komende kabinetsperiode nog altijd een woningtekort zijn, constateert het Planbureau. Volgens het PBL sluiten veel voorstellen voor de woningmarkt aan bij het huidige beleid of zijn ze al beleid. Ze vormen geen trendbreuk met het verleden. Sommige partijen willen een aparte minister die geheel verantwoordelijk is voor het woningaanbod, maar wat die minister anders moet gaan doen dan nu blijft onduidelijk Vooralsnog kan eigenlijk alles wat de partijen wensen, ook binnen de bestaande kaders worden gerealiseerd daar is geen aparte minister voor nodig.",high,2021-03-01 00:00:00,2021-03-01 10:59:13,Het Financieele Dagblad,NOS nieuws,3290621,6290555,"Bedrijven, Centraal Planbureau CPB, PvdA, D66, CDA","Planbureau voor de Leefomgeving, PBL, PBL, Planbureau, PBL, Vooralsnog","['lastenverzwaringen', 'lastenverzwaring', 'doorrekeningen', 'bedrijfslasten', 'schrikbarend']","['doorrekeningen', 'woningaanbod', 'verkiezingsprogramma', 'leefomgeving', 'woningtekort']",3290621_6290555
327,0.8481816,"De uitzending van 1 maart: Gasvrij duurder dan verwacht / IC's vol in Hoorn / Genomineerden Libris Literatuurprijs / Doorrekening verkiezingsprogramma's; Wat kost woning aardgasvrij maken ? Het gaat er deze campagne nog nauwelijks over, maar Nederland staat aan het begin van een ongekende verbouwing. Alle negen miljoen woningen en gebouwen moeten van het gas af, voor het klimaat. In de wijken waar men er als proef al mee begonnen is, is nu voor het eerst gedetailleerd gekeken naar het kostenplaatje. Die blijken veel hoger dan verwacht en zullen de komende jaren bovendien amper dalen. Nieuwsuur spreekt met de onderzoeker van het nieuwe rapport en ging naar het Friese Garijp waar ze de hoge kosten herkennen. IC's liggen vol in Hoorn Terwijl de roep om verdere versoepelingen hard klinkt, zijn de besmettingen in de veiligheidsregio Noord-Holland Noord juist heel erg toegenomen de afgelopen dagen, met name in Hoorn. In de eerste golf werd die regio niet hard getroffen, maar er werden gisteren 133 mensen positief getest. Minister de Jonge riep vandaag lijsttrekkers dan ook op behoedzaam te zijn met uitspraken over versoepelingen. Hij verwees daarbij naar de kop van Noord-Holland. We gaan langs in het Dijklander ziekenhuis en we spreken burgemeester Jan Nieuwenburg.","'Opvallend en veelzeggend dat VVD en CDA hier niet staan'; Een aantal partijen heeft op een persconferentie gereageerd op de doorrekeningen van het CPB en de PBL. En op het feit dat CDA en VVD n et op de persconferentie waren. Vooral de progressieve partijen staan hier, zei GroenLinks-leider Klaver. Opvallend en veelzeggend dat VVD en CDA hier niet staan. Hun programma's zijn sociaal slecht en brengen economische rampspoed, stelt PvdA-Kamerlid Nijboer. Dus ik snap wel dat ze hier niet staan. D66 benadrukt dat blijkt dat Nederland sterker en groener uit de crisis komt, als hun partijprogramma wordt uitgevoerd. De crux is dus dat het wel kan, veel ambities hebben en de economie een steun in de rug geven, zei Kamerlid Van Weyenberg. D66 heeft de CO2-reductie op 60 procent staan in 2030. Dat is relatief ambitieus, maar GroenLinks gaat er nog overheen. Wij komen uit op 63 procent, zei Klaver. Dat is belangrijk, want de uitvoering blijft altijd achter, daarom heb je overshoot nodig.",high,2021-03-01 12:06:47,2021-03-01 13:15:24,Nieuwsuur,NOS liveblog,6290579,3287398,"Friese Garijp, Noord-Holland Noord, Jan Nieuwenburg","CDA, CPB, PBL, CDA, CDA, Kamerlid Van Weyenberg, ambitieus, GroenLinks","['nieuwenburg', 'gasvrij', 'besmettingen', 'aardgasvrij', 'versoepelingen']","['rampspoed', 'doorrekeningen', 'reductie', 'overshoot', 'groener']",6290579_3287398
336,0.8264427,"Verkiezingsdebat trapt af met corona; Moet de reguliere zorg weer voorrang krijgen over de coronazorg, ook al zou dat leiden tot meer coronadoden? Met die ethische vraag trapte het RTL-verkiezingsdebat zondag af. Na een jaar pandemie dreigen nog steeds overvolle ic's, terwijl steeds meer stemmen opgaan om de coronarestricties te versoepelen. Maar die stelling leverde weinig vuurwerk op oppositie en coalitiepartners waren het met elkaar eens de politiek mag niet op de stoel van de arts gaan zitten. Veel ongemakkelijker waren de een-op-een ontmoetingen met kiezers. Zo moest D66-lijsttrekker Sigrid Kaag aan een melkveehouder uitleggen waarom de veestapel volgens haar partij moet worden gehalveerd, terwijl CDA'er Wopke Hoekstra een welhaast failliete caf baas en zijn vrouw geen zekerheid kon geven over hun financi le toekomst. Premier Mark Rutte kwam tegenover een gedupeerde ouder in de toeslagenaffaire te staan. Traditioneel geldt het eerste tv-debat tussen de lijsttrekkers van de grote partijen als het startsein voor kiezers om te gaan nadenken op wie zij hun stem willen uitbrengen, vaak met grote electorale verschuivingen tot gevolg.","Rutte blijft doelwit voor de rest; Nu demissionair premier Mark Rutte met een straatlengte leidt in de peilingen, proberen alle andere lijsttrekkers de VVD-lijsttrekker te beschadigen. Want, verzuchtte, GroenLinks-leider Jesse Klaver tegen Rutte,, U heeft driehonderd zetels in de peilingen. Met nog zestien dagen tot de verkiezingen was het RTL-debat daarom h t toneel om nog wending te geven aan de campagne. Althans, voor de zes genodigden Wopke Hoekstra CDA, Sigrid Kaag D66, Jesse Klaver, Lilian Marijnissen SP, Mark Rutte en Geert Wilders PVV. Rutte is nu immers nog de ongenaakbare leider in de peilingen sommige opiniepeilingen dichten hem net zo veel zetels toe als de nummers twee en drie, PVV en CDA, bij elkaar. Partijen zochten daarom Ruttes bekende achilleshiel, zijn onbetrouwbaarheid en leugens. Daarbij nam ook CDA-leider Wopke Hoekstra, nu nog minister in het kabinet met VVD, zijn huidige kabinetsgenoot op de korrel. Als het gaat om het zwaarder belasten van rijke Nederlanders, wil Rutte nu ineens meer dan de laatste jaren, claimde Hoekstra. U wilde het leenstelsel behouden en niets doen aan de flexcontracten. Glashard.",high,2021-02-28 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Algemeen Dagblad,3290705,3286175,"Sigrid Kaag, Wopke Hoekstra, Mark Rutte","Mark Rutte, Jesse Klaver, Althans, Wopke Hoekstra, CDA, Sigrid, Jesse Klaver, Lilian Marijnissen, SP, Mark Rutte, Geert Wilders, PVV, PVV, CDA, Ruttes, Wopke Hoekstra","['melkveehouder', 'toeslagenaffaire', 'coronarestricties', 'traditioneel', 'verkiezingsdebat']","['ruttes', 'kabinetsgenoot', 'flexcontracten', 'ongenaakbare', 'achilleshiel']",3290705_3286175
360,0.75424045,"Stelling 5: gevaccineerde burgers moeten als eersten hun vrijheid terugkrijgen; D66-lijsttrekker Kaag zei zaterdag al dat zij hiervoor is . Daarnaast moeten we inzetten op massaal sneltesten, voegt zij er vandaag aan toe. Hoekstra zegt dat ervoor gekozen is om de zwaksten als eersten te vaccineren. Maar het kan ook niet om jongeren het langst opgesloten te laten zitten, zegt hij. Daar helpen ook sneltests bij, denkt Hoekstra. PVV-lijsttrekker Wilders en SP-lijsttrekker Marijnissen zijn tegen voordeeltjes voor gevaccineerden en dwang of drang naar burgers toe. Marijnissen zegt dat dat leidt tot een tweedeling in de samenleving, terwijl burgers niet de keus hebben om zich snel te laten vaccineren. VVD-lijsttrekker Rutte is ook tegen, omdat het nog niet duidelijk is of mensen die zijn inge nt niet toch het virus verspreiden. Dus nu nog niet, zegt hij. Klaver van GroenLinks wil dat er vooral ingezet wordt op het zo snel mogelijk vaccineren van iedereen. Kaag vindt dus weinig bijval, en mag daarop reageren. Zij verdedigt haar standpunt met de stelling dat het voor jongeren nu heel erg moeilijk is dat zij thuis moeten zitten. CDA-lijsttrekker Hoekstra is het niet met haar eens. Ouderen worden eerder inge nt dan jongeren.","De kiezer verkeert in onzekerheid, maar de opiniepeiler heeft het ook niet gemakkelijk; column Helaas moet ik het in deze column nog stellen zonder de informatie die het RTL-verkiezingsdebat heeft opgeleverd. Maar ik durf hier toch wel te beweren dat we nog rare dingen gaan beleven, nu de campagne eindelijk is begonnen en het nog maar zestien dagen duurt tot de verkiezingen. Misschien is er bij RTL een keiharde gamechanger of een beslissende oneliner langsgekomen, de afgelopen dagen hebben we die in campagnehistorische beschouwingen genoeg gehoord. Maar meer dan een slimme uithaal maakt iets anders de verkiezingen onvoorspelbaar. Het worden namelijk de coronaverkiezingen. Zoiets als dit hebben we nog nooit meegemaakt, zei politiek strateeg Kay van de Linde zondag bij Buitenhof. Tegenover hem zat campagnestrateeg Hans Anker, en die wist het ook niet. Beiden haalden hun betreurde vriend en politieke junky Erik van Bruggen aan Een campagne is onvoorspelbaar. En dat was dus v r corona een campagne nog onvoorspelbaarder maakt dan die per definitie toch al is. De verkiezingen zijn ook geen evaluatie van het coronabeleid, wat je daar verder ook van vond. Dat oordeel zal binnen afzienbare tijd worden geveld in een parlementaire enqu te.",high,2021-02-28 23:18:22,2021-03-01 00:00:00,NOS liveblog,De Volkskrant,3287467,3285217,"Wilders, Marijnissen, Marijnissen, Klaver van GroenLinks","RTL, Hans Anker, Erik van Bruggen","['sneltesten', 'gevaccineerden', 'gevaccineerde', 'sneltests', 'vaccineren']","['oneliner', 'strateeg', 'opiniepeiler', 'campagnestrateeg', 'gamechanger']",3287467_3285217
383,0.747887,"Wekdienst 28/2: Lijsttrekkers in debat • Kraker in eredivisie: PSV-Ajax; Goedemorgen ! De lijsttrekkers van VVD, PVV, CDA, D66, SP en GroenLinks zijn te zien bij het verkiezingsdebat van RTL Nieuws. En het wordt spannende dag in de Eredivisie, met onder meer de kraker PSV-Ajax. Het weer vanochtend verloopt vrij grijs met mist, nevel en laaghangende bewolking. In de middag breekt vooral in het zuiden de zon geleidelijk door, in het noorden blijft het op veel plaatsen grijs. Het wordt 6 tot 8 graden. Daar waar de zon wel goed kan doorbreken wordt het een graad of 10. De zwakke wind waait uit het noordoosten. Vanavond en vannacht krijgt het hele land opnieuw te maken met lage bewolking en mist. Ga je de weg op? Hier vind je het overzicht van de werkzaamheden. Check hier de dienstregeling voor het spoor. Wat kun je vandaag verwachten? De burgemeesters en natuurorganisaties houden drukte in parken en natuurgebieden scherp in de gaten. De afgelopen tijd was het in verschillende stadsparken veel te druk. Het Vondelpark in Amsterdam moest zelfs worden gesloten.","Meeste partijen willen hoger minimumloon, maar leggen rekening verschillend neer; Bijna alle partijen willen het wettelijk minimumloon verhogen, maar niet in dezelfde mate en niet op dezelfde manier. Zo laten VVD en CDA de aan het minimumloon gekoppelde WW- en bijstandsuitkeringen niet meestijgen en D66 en de ChristenUnie slechts gedeeltelijk. Daardoor lopen de kosten van de maatregel sterk uiteen van € 0,3 mrd bij het CDA tot € 12,8 mrd bij de SP, zo heeft het Centraal Planbureau CPB uitgerekend. Behalve via uitkeringen is de overheid extra geld kwijt als werkgever. Ook hogere loonkosten bij zorg instellingen komen bij de overheid terecht, al zijn de extra lasten minder groot dan in het bedrijfsleven. In de collectieve sector krijgt 3% van het personeel het minimumloon. In de marktsector is dat 6%. Als het minimumloon omhooggaat, stijgen de lonen die daar vlak boven zitten ook. Uurloon Iedere volwassen werknemer heeft nu recht op een minimumloon van € 1684,80 per maand. Dit bedrag stijgt mee met de gemiddelde stijging van de cao-lonen. Het is nu niet goed terug te rekenen naar een uurloon. VVD, GroenLinks, 50PlusS en Denk blijven uitgaan van het maandloon.",high,2021-02-28 07:53:05,2021-03-01 00:00:00,NOS nieuws,Het Financieele Dagblad,3287521,3290622,"VVD, PVV, CDA, D66, SP, GroenLinks, RTL Nieuws, PSV-Ajax","VVD, CDA, D66, ChristenUnie, CDA, SP, VVD, GroenLinks","['waait', 'amsterdam', 'vondelpark', 'goedemorgen', 'verkiezingsdebat']","['bijstandsuitkeringen', '50pluss', 'maandloon', 'uurloon', 'mrd']",3287521_3290622
394,0.82583404,"Moet er meer in de zorg geïnvesteerd worden?; Hoekstra CDA zegt dat er meer ge nvesteerd moet worden in de behandeling van kanker, obesitas en andere ziekten waar veel mensen aan lijden. Marijnissen van de SP vindt het schaamteloos dat de lijsttrekkers van de huidige regeringspartijen zeggen dat er meer geld in de zorg moet worden ge nvesteerd. Zij stemden steeds tegen, zegt zij. GroenLinks-lijsttrekker Klaver wil niet in harde woorden over dit onderwerp debatteren. We hebben elkaar juist nodig, zegt hij. De lijsttrekkers zijn het in ieder geval eens over de invloed die artsen moeten hebben bij dit vraagstuk.","Stelling 4: de rekening van de coronacrisis moet bij de best verdienende Nederlanders terechtkomen; VVD-lijsttrekker Rutte zou het niet raar vinden als de rekening ook bij de hogere inkomens terechtkomt. SP-lijsttrekker Marijnissen vindt dat de inkomensongelijkheid in Nederland veel te groot is geworden. Dat vraagt om een ander belastingstelsel, zegt zij. Rutte is het er niet mee eens dat Hoekstra van het CDA de rekening ook bij de grote supermarkten wil leggen. Ik snap het wel, want zij hebben geprofiteerd van de crisis, maar ze zorgen ook voor veel banen. Hoekstra valt Rutte aan op het financi le beleid. Marijnissen noemt dat een vertoning. Dat juist deze twee consultants van het bedrijfsleven elkaar de maat nemen, zegt zij. Uiteindelijk is het een discussie tussen twee rechtse heren. Als we het aan hen overlaten komt het niet goed. GroenLinks-leider Klaver begrijpt het ook niet. In het verkiezingsprogramma van de VVD staat iets heel anders, zegt hij. Wat is nu waar? In ieder geval zijn Rutte en Hoekstra het met de twee linkse lijsttrekkers eens dat het minimumloon omhoog moet.",high,2021-02-28 21:37:41,2021-02-28 22:48:57,NOS liveblog,NOS liveblog,3287480,3287470,"Hoekstra CDA, SP, juist","Marijnissen, CDA, VVD","['obesitas', 'marijnissen', 'vraagstuk', 'debatteren', 'regeringspartijen']","['inkomensongelijkheid', 'marijnissen', 'belastingstelsel', 'verkiezingsprogramma', 'geprofiteerd']",3287480_3287470
403,0.7927991,"Ed Nijpels: 'VVD had klimaatplannen moeten laten doorrekenen'; VVD-coryfee en voorzitter van het Klimaatberaad Ed Nijpels vindt het een gemiste kans dat zijn partij de klimaatparagraaf van haar verkiezingsprogramma niet heeft laten doorrekenen door het PBL. Andere grote politieke partijen deden dat wel. Wij hebben al in 2013 tijdens de onderhandelingen voor het Energieakkoord besloten dat het PBL onze onafhankelijke rekenmeester is, of de uitslag ons nou bevalt of niet, zegt Nijpels tegen het FD. Soms pakt de uitslag goed uit en soms slecht. Er mag niet getwijfeld worden aan die onafhankelijkheid. Het is jammer dat de VVD het verkiezingsprogramma niet gewoon aan het PBL heeft gegeven, ook voor de kiezer is dat noodzakelijk. Het PBL rekende het Klimaatakkoord, dat in 2019 werd gesloten door politiek en maatschappelijke organisaties, al door. Voor de VVD is dat reden om af te zien van een doorrekening van de klimaatparagraaf in het eigen verkiezingsprogramma, zei premier Mark Rutte zondagavond tijdens een tv-debat van RTL Nieuws. Voor Nijpels kwam het besluit van zijn partij als een verrassing. Het was sterker geweest als ze dit wel had gedaan. Hier deed de VVD wel aan mee.","Rechts wil minder verplicht betalen aan pensioen, links meer; Coalitiepartijen VVD en D66 willen de verplichting voor werknemers om pensioen op te bouwen verlagen . Oppositiepartijen GroenLinks, Partij van de Arbeid en SP willen juist dat alle werkenden, werknemers en zelfstandigen verplicht gaan worden om pensioenpremie te betalen. Dat blijkt uit de doorrekeningen van de verkiezingsprogramma's van het Centraal Planbureau. Werknemers die nu onder een verplichte pensioenregeling vallen, het leeuwendeel van de werkenden in Nederland, bouwen doorgaans pensioen op over een salaris tot € 112.000. VVD en D66 willen dat bedrag verlagen naar € 60.000. Daarboven wordt het voor iedereen vrijwillig, maar blijft de pensioenpremie wel net als nu aftrekbaar voor de belastingen. GroenLinks, PvdA en SP hebben juist in hun programma opgenomen dat pensioen ook verplicht wordt voor alle zelfstandigen zonder personeel. Zzp'ers zijn nu vrij in hun keuze om wel of geen pensioen op te bouwen. Ook de circa 400.000 werknemers die nog niet verplicht pensioen opbouwen omdat in hun sector geen verplichtstelling geldt de IT bijvoorbeeld moeten dat volgens deze partijen wel gaan doen. Ter vergelijking werknemers betalen samen met hun werkgever bij pensioenfondsen dit jaar meestal een premie van tussen de 25% en 30%. Bij de grotere partijen blijft die staan op € 112.000.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,3290593,3290653,"Ed Nijpels, VVD, Klimaatberaad Ed Nijpels, PBL, PBL, PBL, PBL, VVD, Mark Rutte, RTL Nieuws, VVD","pensioen, D66, GroenLinks, Partij van de Arbeid, SP, D66, GroenLinks, PvdA, SP","['coryfee', 'klimaatparagraaf', 'klimaatberaad', 'klimaatakkoord', 'verkiezingsprogramma']","['pensioenregeling', 'doorrekeningen', 'pensioenpremie', 'pensioenfondsen', 'werkenden']",3290593_3290653
411,0.87029254,"FvD'ers houden afstand in Oss, maar ondernemers voelen toch ongemak; Forum voor Democratie-leider Baudet hield vanochtend een verkiezingsbijeenkomst in Oss en haalde daar zoals vaker hard uit naar het coronabeleid van het kabinet. Waar het in Urk mis leek te gaan en Baudet en zijn aanhangers zich niet aan de coronaregels hielden, bleven de zo'n 150 aanwezigen nu op voldoende afstand van elkaar. Ook al zijn verkiezingsmanifestaties toegestaan, burgemeester Wobine Buijs-Glaudemans van Oss houdt toch een ongemakkelijk gevoel over aan de bijeenkomst. De uitbundigheid van de manifestatie voelt niet goed in relatie tot onze dagelijkse covid-werkelijkheid, zegt ze tegen Omroep Brabant. Het voelt als een dikke middelvinger naar de ondernemers, reageert Wouter Weeberg van het centrummanagement Oss. Het is gewoon een klein evenement en als dat dan op anderhalve meter met lijnen en kruizen toch mag, waarom mogen horecazaken dan niet de terrassen buiten hebben staan op voldoende afstand? Baudet trok al snel weer door. In de middag stond zijn verkiezingskaravaan in Den Bosch.","Manifestatie FvD afgebroken, aanhangers bekeurd voor flyeren zonder afstand; In Nijmegen is een campagnebijeenkomst van Forum voor Democratie met Thierry Baudet eerder be indigd . Dat gebeurde op last van burgemeester Bruls, meldt Omroep Gelderland. Het was op de bijeenkomst te druk, ook omdat er tegendemonstranten op afkwamen. De gemeente kwam daarop met een noodbevel. De politie heeft ook een onbekend aantal mensen bekeurd omdat zij folders uitdeelden zonder daarbij 1,5 meter afstand te houden. Flyeren mag volgens de politie alleen als de folders niet van de ene hand in de andere worden gegeven. Twee mannen zijn opgepakt wegens opruiing.",high,2021-02-27 15:58:15,2021-02-28 13:43:06,NOS liveblog,NOS liveblog,3287536,3287500,"Baudet, Baudet, Wobine Buijs-Glaudemans van Oss, Wouter Weeberg, Baudet","Forum voor Democratie, Thierry Baudet","['verkiezingsmanifestaties', 'verkiezingskaravaan', 'verkiezingsbijeenkomst', 'glaudemans', 'baudet']","['meldt', 'tegendemonstranten', 'opruiing', 'bekeurd', 'flyeren']",3287536_3287500
421,0.77428997,"De uitzending van 28 februari: Leerachterstanden / Trump de 'onbetwiste leider' / Verkiezingsdebat; De worsteling met leerachterstanden Morgen gaan ook in het midden en het noorden van het land de basisscholen weer open. De scholen krijgen 180.000 euro van het kabinet, om de kinderen te helpen bij het inlopen van hun achterstand, na al die maanden thuisonderwijs. Nieuwsuur kijkt op twee zeer verschillende scholen hoe de leerlingen er voor staan. Trump nog steeds de onbetwiste leider Trump 2024-petjes, America First-mondkapjes en zelfs een gouden standbeeld van Donald Trump. Het is allemaal te zien bij de Conservatieve Politieke Actie Conferentie CPAC het jaarlijkse feestje voor conservatief Amerika. Het evenement in Florida ademt de idee n van voormalig president Donald Trump. We zijn aanwezig en spreken met enkele prominente Trump-aanhangers. Het tweede grote verkiezingsdebat De partijleiders van de VVD, PVV, CDA, D66, SP en GroenLinks staan vanavond tegenover elkaar in het RTL-verkiezingsdebat. Wordt het alle ballen op de tot dusver haast onoverwinnelijke Rutte? En hebben zijn tegenstanders daarbij ook een andere strategie voor ogen dan de afgelopen tijd? We schakelen met politiek duider Nynke de Zoeten.","Rutte tegen Klaver: U bent aan het overtoepen! Klaver: 'Er wordt hier gelogen'; VVD-leider Rutte en GroenLinks-leider Klaver krijgen het stevig aan de stok over kernenergie en het klimaat. Rutte waarschuwt Klaver dat hij met al zijn klimaatwensen het draagvlak onder de bevolking verkleint. In Amsterdam is er bijvoorbeeld stevige discussie over de aanleg van windmolens. Er is ook onder GroenLinks-leden veel kritiek op het plan. U bent aan het overtoepen, waarschuwt Rutte. Het is tegen het zere been van Klaver. Hij vindt het slecht dat de VVD de klimaatplannen van de partij niet laat doorrekenen door het Planbureau voor de Leefomgeving. En hij vindt dat zowel Rutte als Hoekstra liegt door te doen alsof kernenergie helpt bij het bereiken van de klimaatdoelen van Parijs. Het bouwen van een kerncentrale duurt zeker wel dertig jaar en binnen tien jaar moet er iets gedaan worden aan het tegengaan van de opwarming van de aarde. Er wordt gelogen door twee leden van het kabinet, stelt Klaver. Rutte en Hoekstra zijn het daar niet mee eens.",high,2021-02-28 18:10:52,2021-02-28 22:30:43,Nieuwsuur,NOS liveblog,3287527,3287472,"Trump, Verkiezingsdebat, Trump, Trump, America First-mondkapjes, Politieke Actie, CPAC, VVD, PVV, CDA, D66, SP, GroenLinks, Nynke de Zoeten",Planbureau voor de Leefomgeving,"['leerachterstanden', 'nynke', 'mondkapjes', '2024', 'verkiezingsdebat']","['klimaatdoelen', 'verkleint', 'klimaatwensen', 'leefomgeving', 'amsterdam']",3287527_3287472
423,0.7204219,"PBL: politieke partijen boeken meeste klimaatwinst met industrie en verkeer; Verminderde uitstoot van broeikasgas moet de komende tien jaar vooral van de industrie en het verkeer komen. Dat blijkt uit een maandag gepresenteerde doorrekening van de verkiezingsprogramma's van CDA, D66, GroenLinks, SP, PvdA en ChristenUnie. Grote afwezige in de berekening van het Planbureau voor de Leefomgeving PBL is de VVD, die het klimaatdeel van zijn partijprogramma niet liet doorrekenen. Het PBL rekent op verzoek van de politieke partijen het effect van hun plannen door op de leefomgeving, zoals het klimaat. Uit de analyse blijkt dat partijen de meeste CO₂-reductie willen halen in de industrie, met een aanscherping van de nationale CO₂-heffing die dit jaar is ingegaan. Industrie n betalen die heffing per ton uitgestoten CO₂. Ook staan er in de verkiezingsprogramma's plannen voor meer openbaar vervoer en minder autorijden, waardoor de Nederlandse broeikasgasuitstoot zal dalen. In andere sectoren, zoals woning- en landbouw, daalt de broeikasuitstoot ook wel, maar minder dan in de industrie. Het PBL heeft daarnaast de stikstofplannen van partijen doorgerekend. Het CDA wil de veehouderij in huidige omvang behouden en gaat voor herstel van bestaande natuur.","Een sterkere EU graag, maar nu is dat even bijzaak; verkiezingen 2021 de campagne Het klimaat, de strijd tegen het virus, de erfenis van het Trump-tijdperk de redenen om als Europese lidstaten nauwer samen te werken, liggen voor het oprapen. De meeste partijen erkennen in hun verkiezingsprogramma's daarom volop de noodzaak van een sterkere Europese Unie. Slechts twee partijen zijn voor een nexit, de PVV en FvD JA21 streeft naar een kleinere Europese Unie. Toch spelen Europa en de Europese Unie nauwelijks een rol van betekenis in de verkiezingscampagne. Zelfs het pro-Europese D66 valt koploper VVD vooral aan op het coronabeleid. Een voor de hand liggende verklaring is dat alle aandacht en inzet voor de virusbestrijding de andere onderwerpen overvleugelt. Maar het is juist ook de pandemie die het besef afgelopen jaar deed doordringen dat Europa hard moet werken aan haar strategische autonomie, bijvoorbeeld door zelfvoorzienend te zijn in geneesmiddelen en vaccins. De bikkelharde strijd om beschermingsmiddelen als mondkapjes van afgelopen voorjaar is nog niet vergeten. De pandemie is bovendien de eerste mondiale crisis zonder duidelijke leiding van de Verenigde Staten, terwijl China die rol nadrukkelijk wel zoekt. Dat komt deels door de coronacrisis.",high,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Trouw,3290596,3285325,"PBL, CDA, D66, GroenLinks, SP, PvdA, ChristenUnie, Planbureau voor de Leefomgeving, PBL, VVD, PBL, CO₂., PBL, CDA","PVV, D66, VVD","['broeikasgasuitstoot', 'broeikasuitstoot', 'broeikasgas', 'reductie', 'veehouderij']","['bikkelharde', 'mondkapjes', 'europese', 'oprapen', 'beschermingsmiddelen']",3290596_3285325
425,0.7787688,"Stelling 2:  minimaal 10 procent van de bewindslieden moet van kleur zijn; De offici le tekst van de stelling luidt Als mijn partij meedoet aan het volgende kabinet zal minimaal 10 procent van de bewindslieden van kleur zijn of een niet-westerse migratieachtergrond hebben. GroenLinks, SP en D66 zijn hiervoor. PVV-lijsttrekker Wilders houdt niet van zulke stellingen. De eerste persoon van kleur die ik zou willen verdedigen is Zwarte Piet. Rutte drukt op rood Ik wil niet dat iemand dan in mijn kabinet zit en denkt ik zit hier alleen omdat Rutte bij Frits Wester op groen heeft gedrukt. Hij ziet ook dat er sprake is van een trend dat het beter gaat met mensen aan de top van een niet-westerse achtergrond. Jesse Klaver begint over Ronald Koeman die trainer is van het Nederlandse elftal en dat leidt tot hilariteit op Twitter.","De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona ; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-28 22:03:24,2021-03-01 12:59:00,NOS liveblog,NOS liveblog,3287477,3287414,"GroenLinks, SP, D66, Wilders, Zwarte Piet, Frits Wester, Jesse Klaver, Ronald Koeman",Jonge van Volksgezondheid,"['ronald', 'hilariteit', 'zit', 'westerse', 'migratieachtergrond']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287477_3287414
