,Similarity_Score,Text1,Text2,Group,Date1,Date2,Publisher1,Publisher2,proper_nouns1,proper_nouns2,keywords1,keywords2,unit_id,coder_id,event_match,topic_match
1086,0.8425053,"D66 pleit voor vaccinatiebewijs; D66-lijsttrekker Sigrid Kaag wil mensen die gevaccineerd zijn meer toegang geven tot het openbare leven . Daarvoor moet een vaccinatiebewijs worden ingevoerd, vindt de partij. Dezelfde vrijheden als voor inge nte mensen moeten ook gelden voor mensen die een negatieve coronatestuitslag kunnen laten zien. Er lijkt een taboe te liggen op het woord vaccinatiebewijs. Maar toch is dat precies wat we nodig zullen hebben, zei Kaag in een toespraak op het online partijcongres. Uiteraard met de garantie van tijdelijkheid, privacyvoorwaarden en het liefst op Europees niveau. D66 vindt het niet terecht dat gevaccineerde mensen moeten wachten met leven tot iedereen is gevaccineerd. Laten we als Nederland een voorbeeld nemen aan Isra l, waar gevaccineerde mensen weer toegang krijgen tot het maatschappelijk leven, zegt Kaag. Tussen de Europese landen lopen al gesprekken over een vaccinatiepaspoort. Demissionair premier Rutte heeft namens Nederland gezegd op voorhand geen principi le bezwaren te hebben. Wel moet kritisch gekeken worden naar de uitvoering, zei hij. Ook Duitsland en Oostenrijk zijn voorstander. De Gezondheidsraad heeft in Nederland geadviseerd erg terughoudend te zijn met een vaccinatiebewijs.","Niet een lijsttrekker, maar een kiezer brengt Mark Rutte bij RTL in het nauw; Eerste TV-Debat Het format van het verkiezingsdebat op RTL4 ontregelde premier Mark Rutte VVD, die normaliter sto cijns debatten voert.,Een tv-format kan een beslissende rol spelen in een lijsttrekkersdebat. Vooral demissionair premier Mark Rutte VVD zal die les geleerd hebben. De lijsttrekkers naast Rutte ook Geert Wilders PVV, Wopke Hoekstra CDA, Sigrid Kaag D66 , Lilian Marijnissen SP en Jesse Klaver GroenLinks moesten zondagavond in het RTL-debat niet alleen met elkaar in debat, maar ook met een kiezer. De lijsttrekkers kenden het onderwerp niet in het geval van Rutte was dat de Toeslagenaffaire. Ook wisten ze niet wie ze tegenover zich zouden krijgen. Rutte had tot dan toe een vrij eenvoudig debat. Hij kent zijn tegenstanders, debatteert zich behendig onder hun beschuldigingen uit, en gaat onbewogen door. Maar het gesprek met de kiezer had een totaal ander effect. Rutte werd tegenover Kristie Rongen geplaatst. Zij is gedupeerde in de Toeslagenaffaire, die had geleid tot de val van het derde kabinet-Rutte. Wij zaten als ratten in de val. U bent daar ook schuldig aan, zei ze. U niet.",high,2021-02-27 16:40:42,2021-03-01 00:00:00,NOS liveblog,NRC Handelsblad,"D66, Sigrid Kaag, Isra, Wel","Mark Rutte, RTL, Mark Rutte, Mark Rutte, Geert Wilders, PVV, Wopke Hoekstra, CDA, Sigrid, Lilian Marijnissen, SP, Jesse, GroenLinks, Kristie Rongen","['gevaccineerd', 'gevaccineerde', 'vaccinatiepaspoort', 'vaccinatiebewijs', 'coronatestuitslag']","['lijsttrekkersdebat', 'toeslagenaffaire', 'ontregelde', 'cijns', 'marijnissen']",3287535_3285627,2606,No,Yes
1087,0.8425053,"D66 pleit voor vaccinatiebewijs; D66-lijsttrekker Sigrid Kaag wil mensen die gevaccineerd zijn meer toegang geven tot het openbare leven . Daarvoor moet een vaccinatiebewijs worden ingevoerd, vindt de partij. Dezelfde vrijheden als voor inge nte mensen moeten ook gelden voor mensen die een negatieve coronatestuitslag kunnen laten zien. Er lijkt een taboe te liggen op het woord vaccinatiebewijs. Maar toch is dat precies wat we nodig zullen hebben, zei Kaag in een toespraak op het online partijcongres. Uiteraard met de garantie van tijdelijkheid, privacyvoorwaarden en het liefst op Europees niveau. D66 vindt het niet terecht dat gevaccineerde mensen moeten wachten met leven tot iedereen is gevaccineerd. Laten we als Nederland een voorbeeld nemen aan Isra l, waar gevaccineerde mensen weer toegang krijgen tot het maatschappelijk leven, zegt Kaag. Tussen de Europese landen lopen al gesprekken over een vaccinatiepaspoort. Demissionair premier Rutte heeft namens Nederland gezegd op voorhand geen principi le bezwaren te hebben. Wel moet kritisch gekeken worden naar de uitvoering, zei hij. Ook Duitsland en Oostenrijk zijn voorstander. De Gezondheidsraad heeft in Nederland geadviseerd erg terughoudend te zijn met een vaccinatiebewijs.","Niet een lijsttrekker, maar een kiezer brengt Mark Rutte bij RTL in het nauw; Eerste TV-Debat Het format van het verkiezingsdebat op RTL4 ontregelde premier Mark Rutte VVD, die normaliter sto cijns debatten voert.,Een tv-format kan een beslissende rol spelen in een lijsttrekkersdebat. Vooral demissionair premier Mark Rutte VVD zal die les geleerd hebben. De lijsttrekkers naast Rutte ook Geert Wilders PVV, Wopke Hoekstra CDA, Sigrid Kaag D66 , Lilian Marijnissen SP en Jesse Klaver GroenLinks moesten zondagavond in het RTL-debat niet alleen met elkaar in debat, maar ook met een kiezer. De lijsttrekkers kenden het onderwerp niet in het geval van Rutte was dat de Toeslagenaffaire. Ook wisten ze niet wie ze tegenover zich zouden krijgen. Rutte had tot dan toe een vrij eenvoudig debat. Hij kent zijn tegenstanders, debatteert zich behendig onder hun beschuldigingen uit, en gaat onbewogen door. Maar het gesprek met de kiezer had een totaal ander effect. Rutte werd tegenover Kristie Rongen geplaatst. Zij is gedupeerde in de Toeslagenaffaire, die had geleid tot de val van het derde kabinet-Rutte. Wij zaten als ratten in de val. U bent daar ook schuldig aan, zei ze. U niet.",high,2021-02-27 16:40:42,2021-03-01 00:00:00,NOS liveblog,NRC Handelsblad,"D66, Sigrid Kaag, Isra, Wel","Mark Rutte, RTL, Mark Rutte, Mark Rutte, Geert Wilders, PVV, Wopke Hoekstra, CDA, Sigrid, Lilian Marijnissen, SP, Jesse, GroenLinks, Kristie Rongen","['gevaccineerd', 'gevaccineerde', 'vaccinatiepaspoort', 'vaccinatiebewijs', 'coronatestuitslag']","['lijsttrekkersdebat', 'toeslagenaffaire', 'ontregelde', 'cijns', 'marijnissen']",3287535_3285627,2607,No,Yes
1088,0.8425053,"D66 pleit voor vaccinatiebewijs; D66-lijsttrekker Sigrid Kaag wil mensen die gevaccineerd zijn meer toegang geven tot het openbare leven . Daarvoor moet een vaccinatiebewijs worden ingevoerd, vindt de partij. Dezelfde vrijheden als voor inge nte mensen moeten ook gelden voor mensen die een negatieve coronatestuitslag kunnen laten zien. Er lijkt een taboe te liggen op het woord vaccinatiebewijs. Maar toch is dat precies wat we nodig zullen hebben, zei Kaag in een toespraak op het online partijcongres. Uiteraard met de garantie van tijdelijkheid, privacyvoorwaarden en het liefst op Europees niveau. D66 vindt het niet terecht dat gevaccineerde mensen moeten wachten met leven tot iedereen is gevaccineerd. Laten we als Nederland een voorbeeld nemen aan Isra l, waar gevaccineerde mensen weer toegang krijgen tot het maatschappelijk leven, zegt Kaag. Tussen de Europese landen lopen al gesprekken over een vaccinatiepaspoort. Demissionair premier Rutte heeft namens Nederland gezegd op voorhand geen principi le bezwaren te hebben. Wel moet kritisch gekeken worden naar de uitvoering, zei hij. Ook Duitsland en Oostenrijk zijn voorstander. De Gezondheidsraad heeft in Nederland geadviseerd erg terughoudend te zijn met een vaccinatiebewijs.","Niet een lijsttrekker, maar een kiezer brengt Mark Rutte bij RTL in het nauw; Eerste TV-Debat Het format van het verkiezingsdebat op RTL4 ontregelde premier Mark Rutte VVD, die normaliter sto cijns debatten voert.,Een tv-format kan een beslissende rol spelen in een lijsttrekkersdebat. Vooral demissionair premier Mark Rutte VVD zal die les geleerd hebben. De lijsttrekkers naast Rutte ook Geert Wilders PVV, Wopke Hoekstra CDA, Sigrid Kaag D66 , Lilian Marijnissen SP en Jesse Klaver GroenLinks moesten zondagavond in het RTL-debat niet alleen met elkaar in debat, maar ook met een kiezer. De lijsttrekkers kenden het onderwerp niet in het geval van Rutte was dat de Toeslagenaffaire. Ook wisten ze niet wie ze tegenover zich zouden krijgen. Rutte had tot dan toe een vrij eenvoudig debat. Hij kent zijn tegenstanders, debatteert zich behendig onder hun beschuldigingen uit, en gaat onbewogen door. Maar het gesprek met de kiezer had een totaal ander effect. Rutte werd tegenover Kristie Rongen geplaatst. Zij is gedupeerde in de Toeslagenaffaire, die had geleid tot de val van het derde kabinet-Rutte. Wij zaten als ratten in de val. U bent daar ook schuldig aan, zei ze. U niet.",high,2021-02-27 16:40:42,2021-03-01 00:00:00,NOS liveblog,NRC Handelsblad,"D66, Sigrid Kaag, Isra, Wel","Mark Rutte, RTL, Mark Rutte, Mark Rutte, Geert Wilders, PVV, Wopke Hoekstra, CDA, Sigrid, Lilian Marijnissen, SP, Jesse, GroenLinks, Kristie Rongen","['gevaccineerd', 'gevaccineerde', 'vaccinatiepaspoort', 'vaccinatiebewijs', 'coronatestuitslag']","['lijsttrekkersdebat', 'toeslagenaffaire', 'ontregelde', 'cijns', 'marijnissen']",3287535_3285627,2608,No,Yes
1089,0.7598203,Park Breda en terras in Gelderse Laren ontruimd; Aan het begin van de avond is park Valkenberg in Breda door de politie ontruimd . Volgens de politie was dat nodig omdat de coronaregels niet werden nageleefd. De ontruiming verliep niet vlekkeloos. Vier mensen werden aangehouden omdat ze spullen naar de politie gooiden. Eerder vandaag ging het Amsterdamse Vondelpark opnieuw dicht vanwege te grote drukte. Dat leidde voor zover bekend niet tot incidenten. Ook in Laren in Gelderland greep de politie in. Een restaurant in de Dorpsstraat had mensen opgeroepen langs te komen in het kader van een actie genaamd unlock de horeca. Daar werden kaarsjes aangestoken. Volgens Omroep Gelderland werd het te druk bij het terras en werd daarom besloten tot ontruiming. E n man werd aangehouden vanwege belediging.,"De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-27 21:15:58,2021-03-01 12:59:00,NOS liveblog,NOS liveblog,Park Breda,Jonge van Volksgezondheid,"['nageleefd', 'vondelpark', 'amsterdamse', 'gelderland', 'kaarsjes']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287530_6290523,2606,No,No
1090,0.7598203,Park Breda en terras in Gelderse Laren ontruimd; Aan het begin van de avond is park Valkenberg in Breda door de politie ontruimd . Volgens de politie was dat nodig omdat de coronaregels niet werden nageleefd. De ontruiming verliep niet vlekkeloos. Vier mensen werden aangehouden omdat ze spullen naar de politie gooiden. Eerder vandaag ging het Amsterdamse Vondelpark opnieuw dicht vanwege te grote drukte. Dat leidde voor zover bekend niet tot incidenten. Ook in Laren in Gelderland greep de politie in. Een restaurant in de Dorpsstraat had mensen opgeroepen langs te komen in het kader van een actie genaamd unlock de horeca. Daar werden kaarsjes aangestoken. Volgens Omroep Gelderland werd het te druk bij het terras en werd daarom besloten tot ontruiming. E n man werd aangehouden vanwege belediging.,"De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-27 21:15:58,2021-03-01 12:59:00,NOS liveblog,NOS liveblog,Park Breda,Jonge van Volksgezondheid,"['nageleefd', 'vondelpark', 'amsterdamse', 'gelderland', 'kaarsjes']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287530_6290523,2607,No,No
1091,0.7598203,Park Breda en terras in Gelderse Laren ontruimd; Aan het begin van de avond is park Valkenberg in Breda door de politie ontruimd . Volgens de politie was dat nodig omdat de coronaregels niet werden nageleefd. De ontruiming verliep niet vlekkeloos. Vier mensen werden aangehouden omdat ze spullen naar de politie gooiden. Eerder vandaag ging het Amsterdamse Vondelpark opnieuw dicht vanwege te grote drukte. Dat leidde voor zover bekend niet tot incidenten. Ook in Laren in Gelderland greep de politie in. Een restaurant in de Dorpsstraat had mensen opgeroepen langs te komen in het kader van een actie genaamd unlock de horeca. Daar werden kaarsjes aangestoken. Volgens Omroep Gelderland werd het te druk bij het terras en werd daarom besloten tot ontruiming. E n man werd aangehouden vanwege belediging.,"De Jonge: lijsttrekkers moeten in campagne behoedzaam zijn over corona; Minister De Jonge van Volksgezondheid vindt het logisch dat lijsttrekkers in de verkiezingscampagne spreken over wat ze graag zouden willen aan versoepelingen, maar hij vindt ook dat ze wel behoedzaam moeten zijn. Qua besmettingscijfers is de situatie nog steeds zorgelijk en er kan nu weinig, zegt De Jonge. Partijgenoot en CDA-lijsttrekker Hoekstra zei gisteren in het RTL-debat dat hij eerlijk moet zijn dat het nu niet kan, maar dat hij hoopt dat de terrassen snel open zijn. Het is logisch dat te hopen, zei De Jonge, maar zo snel als mogelijk is niet vandaag of morgen. Zo zijn er zorgen over de situatie in de kop van Noord-Holland waar erg veel pati nten zijn. In n regio code zwart ligt niet voor de hand, maar we moeten de pati nten goed tussen de regio's verdelen, zegt De Jonge. Maar we met moeten met zijn allen wel code zwart voorkomen.",high,2021-02-27 21:15:58,2021-03-01 12:59:00,NOS liveblog,NOS liveblog,Park Breda,Jonge van Volksgezondheid,"['nageleefd', 'vondelpark', 'amsterdamse', 'gelderland', 'kaarsjes']","['besmettingscijfers', 'rtl', 'holland', 'versoepelingen', 'pati']",3287530_6290523,2608,No,No
1092,0.8332166,"Eindhoven: kom niet naar de koning op 27 april; De koning bezoekt dit jaar op zijn verjaardag Eindhoven , in het kader van Koningsdag . De gemeente roept mensen echter op niet datzelfde te doen. Dit jaar vieren we het grootste Oranjefeest thuis, zegt de gemeente. Anders dan anders, maar wel live, interactief en veelzijdig. Ontdek wat Eindhoven te bieden heeft en vier het feest met ons mee! Eind maart wordt het volledige programma bekendgemaakt. Vorig jaar zou Koningsdag in Maastricht gevierd worden, maar dat ging vanwege de coronapandemie niet door. Ook koning Willem-Alexander bleef toen thuis. De Limburgse stad wilde niet dit jaar alsnog Koningsdag organiseren, maar wacht liever op een jaar waarin er geen beperkingen meer gelden.","Opstand begin van corona-uitbraak; Opstand begin van corona-uitbraak In de gevangenis van Ter Apel ging het goed mis. Volgens de FNV had het voorkomen kunnen worden. Foto ’s ANP/HH Volgens Sander Dekker heeft de PI Ter Apel zich niet aan de interne DJI-richtlijn gehouden. Veel kritiek op beleid gevangenis Ter Apel door Koen Nederlof TER APEL Een opstand in de gevangenis van Ter Apel lijkt het begin te zijn geweest van een corona-uitbraak waarbij bijna de helft van de gedetineerden en tientallen medewerkers ziek werden. Maar dat kon alleen gebeuren door een maandenlang beleid vol fouten, zeggen betrokkenen. En nog altijd maakt het personeel zich zorgen een nieuwe uitbraak ligt volgens hen op de loer. Door de uitbraak raakten bijna 200 mensen besmet, onder wie zo ’n 50 personeelsleden. De Telegraaf ploos uit hoe het zo mis kon gaan. De sleutel ligt bij een opstand op 3 januari, zegt Roy, een medewerker die onder een andere naam zijn verhaal doet. Die opstand werd vreedzaam be indigd, onder meer door het Intern Bijstands Team IBT. Vermoedelijk waarde het coronavirus toen al rond binnen de muren van de bajes, zegt Roy.",high,2021-02-27 15:38:32,2021-03-01 00:00:00,NOS liveblog,De Telegraaf,,"Opstand, Ter Apel, FNV, Sander Dekker, PI, Ter Apel, Koen Nederlof TER, APEL, Ter Apel, Telegraaf, Roy, IBT, Roy","['koningsdag', 'limburgse', 'alsnog', 'oranjefeest', 'feest']","['indigd', 'coronavirus', 'sander', 'bajes', 'anp']",3287537_3286378,2606,No,No
1093,0.8332166,"Eindhoven: kom niet naar de koning op 27 april; De koning bezoekt dit jaar op zijn verjaardag Eindhoven , in het kader van Koningsdag . De gemeente roept mensen echter op niet datzelfde te doen. Dit jaar vieren we het grootste Oranjefeest thuis, zegt de gemeente. Anders dan anders, maar wel live, interactief en veelzijdig. Ontdek wat Eindhoven te bieden heeft en vier het feest met ons mee! Eind maart wordt het volledige programma bekendgemaakt. Vorig jaar zou Koningsdag in Maastricht gevierd worden, maar dat ging vanwege de coronapandemie niet door. Ook koning Willem-Alexander bleef toen thuis. De Limburgse stad wilde niet dit jaar alsnog Koningsdag organiseren, maar wacht liever op een jaar waarin er geen beperkingen meer gelden.","Opstand begin van corona-uitbraak; Opstand begin van corona-uitbraak In de gevangenis van Ter Apel ging het goed mis. Volgens de FNV had het voorkomen kunnen worden. Foto ’s ANP/HH Volgens Sander Dekker heeft de PI Ter Apel zich niet aan de interne DJI-richtlijn gehouden. Veel kritiek op beleid gevangenis Ter Apel door Koen Nederlof TER APEL Een opstand in de gevangenis van Ter Apel lijkt het begin te zijn geweest van een corona-uitbraak waarbij bijna de helft van de gedetineerden en tientallen medewerkers ziek werden. Maar dat kon alleen gebeuren door een maandenlang beleid vol fouten, zeggen betrokkenen. En nog altijd maakt het personeel zich zorgen een nieuwe uitbraak ligt volgens hen op de loer. Door de uitbraak raakten bijna 200 mensen besmet, onder wie zo ’n 50 personeelsleden. De Telegraaf ploos uit hoe het zo mis kon gaan. De sleutel ligt bij een opstand op 3 januari, zegt Roy, een medewerker die onder een andere naam zijn verhaal doet. Die opstand werd vreedzaam be indigd, onder meer door het Intern Bijstands Team IBT. Vermoedelijk waarde het coronavirus toen al rond binnen de muren van de bajes, zegt Roy.",high,2021-02-27 15:38:32,2021-03-01 00:00:00,NOS liveblog,De Telegraaf,,"Opstand, Ter Apel, FNV, Sander Dekker, PI, Ter Apel, Koen Nederlof TER, APEL, Ter Apel, Telegraaf, Roy, IBT, Roy","['koningsdag', 'limburgse', 'alsnog', 'oranjefeest', 'feest']","['indigd', 'coronavirus', 'sander', 'bajes', 'anp']",3287537_3286378,2607,No,No
1094,0.8332166,"Eindhoven: kom niet naar de koning op 27 april; De koning bezoekt dit jaar op zijn verjaardag Eindhoven , in het kader van Koningsdag . De gemeente roept mensen echter op niet datzelfde te doen. Dit jaar vieren we het grootste Oranjefeest thuis, zegt de gemeente. Anders dan anders, maar wel live, interactief en veelzijdig. Ontdek wat Eindhoven te bieden heeft en vier het feest met ons mee! Eind maart wordt het volledige programma bekendgemaakt. Vorig jaar zou Koningsdag in Maastricht gevierd worden, maar dat ging vanwege de coronapandemie niet door. Ook koning Willem-Alexander bleef toen thuis. De Limburgse stad wilde niet dit jaar alsnog Koningsdag organiseren, maar wacht liever op een jaar waarin er geen beperkingen meer gelden.","Opstand begin van corona-uitbraak; Opstand begin van corona-uitbraak In de gevangenis van Ter Apel ging het goed mis. Volgens de FNV had het voorkomen kunnen worden. Foto ’s ANP/HH Volgens Sander Dekker heeft de PI Ter Apel zich niet aan de interne DJI-richtlijn gehouden. Veel kritiek op beleid gevangenis Ter Apel door Koen Nederlof TER APEL Een opstand in de gevangenis van Ter Apel lijkt het begin te zijn geweest van een corona-uitbraak waarbij bijna de helft van de gedetineerden en tientallen medewerkers ziek werden. Maar dat kon alleen gebeuren door een maandenlang beleid vol fouten, zeggen betrokkenen. En nog altijd maakt het personeel zich zorgen een nieuwe uitbraak ligt volgens hen op de loer. Door de uitbraak raakten bijna 200 mensen besmet, onder wie zo ’n 50 personeelsleden. De Telegraaf ploos uit hoe het zo mis kon gaan. De sleutel ligt bij een opstand op 3 januari, zegt Roy, een medewerker die onder een andere naam zijn verhaal doet. Die opstand werd vreedzaam be indigd, onder meer door het Intern Bijstands Team IBT. Vermoedelijk waarde het coronavirus toen al rond binnen de muren van de bajes, zegt Roy.",high,2021-02-27 15:38:32,2021-03-01 00:00:00,NOS liveblog,De Telegraaf,,"Opstand, Ter Apel, FNV, Sander Dekker, PI, Ter Apel, Koen Nederlof TER, APEL, Ter Apel, Telegraaf, Roy, IBT, Roy","['koningsdag', 'limburgse', 'alsnog', 'oranjefeest', 'feest']","['indigd', 'coronavirus', 'sander', 'bajes', 'anp']",3287537_3286378,2608,No,No
1095,0.68089676,"Meeste partijen maken vliegen paar honderd miljoen euro duurder; Vliegen moet duurder worden, vinden de meeste politieke partijen die hun verkiezingsprogramma hebben laten doorrekenen door het Centraal Planbureau CPB. Een handvol partijen wil via de autobelastingen minder of groener rijden stimuleren. De plannen om vliegen duurder te maken vari ren van een verdubbeling van de vliegbelasting bij het CDA, tot een combinatie van een gedifferentieerde vliegtaks en een CO₂-heffing voor luchtvaartmaatschappijen bij D66. Alleen VVD en 50Plus laten de luchtvaartindustrie helemaal met rust. Volgens de doorrekening van het CPB draait vooral het bedrijfsleven op voor het duurdere vliegticket. Korte en lange vluchten Sinds 1 januari betalen passagiers die vertrekken vanaf een Nederlandse luchthaven een heffing van € 7,85. De verdubbeling die het CDA voorstelt leidt voor gezinnen tot een verwaarloosbare lastenverzwaring, aldus het CPB. Bedrijven zijn per jaar € 100 mln extra kwijt aan vliegen. D66 wil het tarief voor korte vluchten verhogen naar € 20 en voor lange vluchten naar € 15. Ook vinden de democraten dat overstappende passagiers niet moeten worden uitgezonderd van de vliegtaks. Bescheiden begin Zo'n gedragseffect brengt het planbureau wel in kaart voor de kilometerheffing.","De laatste, over integriteit; Hilde Sennema Ze stuurde een foto van haar tuin vol krokussen, blij dat ze de lente nog meemaakt. Een tumor in haar hoofd zorgt dat ze niet meer kan lezen en dat ze er binnenkort niet meer is. Ze verontschuldigde zich bij mijn ouders dat ze mijn columns niet meer volgde. Geeft niks, antwoordde mijn moeder, wij lezen ze ook niet altijd. Dat hun vriendin zelf kiest wanneer ze sterft, is iets waar mijn ouders niet aan kunnen wennen. God geeft het leven en neemt het, geloven ze. Maar net zoals ze nu echt wel eens televisiekijken op zondag, zijn ze ook hierover milder geworden. Steeds beter weten ze de wereld buiten de kerk tegemoet te treden. Zonder van hun geloof te vallen sloten ze vriendschappen buiten de zuil, en spreken ze nu met hun humanistische vriendin over goed sterven. Dat vermogen om oude waarden en overtuigingen hun plaats te laten vinden in een nieuwe werkelijkheid is hard nodig op het moment. Je moet, kortom, integreren een woord, besefte ik laatst, dat veel mooier is dan hedendaags gebruik vaak suggereert.",medium,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,"miljoen euro duurder, Centraal Planbureau CPB, CDA, D66, CPB, Korte, CDA, CPB, D66",God,"['lastenverzwaring', 'autobelastingen', 'kilometerheffing', 'vliegbelasting', 'gedifferentieerde']","['sennema', 'hilde', 'humanistische', 'wennen', 'televisiekijken']",3290589_3290640,2606,No,No
1096,0.68089676,"Meeste partijen maken vliegen paar honderd miljoen euro duurder; Vliegen moet duurder worden, vinden de meeste politieke partijen die hun verkiezingsprogramma hebben laten doorrekenen door het Centraal Planbureau CPB. Een handvol partijen wil via de autobelastingen minder of groener rijden stimuleren. De plannen om vliegen duurder te maken vari ren van een verdubbeling van de vliegbelasting bij het CDA, tot een combinatie van een gedifferentieerde vliegtaks en een CO₂-heffing voor luchtvaartmaatschappijen bij D66. Alleen VVD en 50Plus laten de luchtvaartindustrie helemaal met rust. Volgens de doorrekening van het CPB draait vooral het bedrijfsleven op voor het duurdere vliegticket. Korte en lange vluchten Sinds 1 januari betalen passagiers die vertrekken vanaf een Nederlandse luchthaven een heffing van € 7,85. De verdubbeling die het CDA voorstelt leidt voor gezinnen tot een verwaarloosbare lastenverzwaring, aldus het CPB. Bedrijven zijn per jaar € 100 mln extra kwijt aan vliegen. D66 wil het tarief voor korte vluchten verhogen naar € 20 en voor lange vluchten naar € 15. Ook vinden de democraten dat overstappende passagiers niet moeten worden uitgezonderd van de vliegtaks. Bescheiden begin Zo'n gedragseffect brengt het planbureau wel in kaart voor de kilometerheffing.","De laatste, over integriteit; Hilde Sennema Ze stuurde een foto van haar tuin vol krokussen, blij dat ze de lente nog meemaakt. Een tumor in haar hoofd zorgt dat ze niet meer kan lezen en dat ze er binnenkort niet meer is. Ze verontschuldigde zich bij mijn ouders dat ze mijn columns niet meer volgde. Geeft niks, antwoordde mijn moeder, wij lezen ze ook niet altijd. Dat hun vriendin zelf kiest wanneer ze sterft, is iets waar mijn ouders niet aan kunnen wennen. God geeft het leven en neemt het, geloven ze. Maar net zoals ze nu echt wel eens televisiekijken op zondag, zijn ze ook hierover milder geworden. Steeds beter weten ze de wereld buiten de kerk tegemoet te treden. Zonder van hun geloof te vallen sloten ze vriendschappen buiten de zuil, en spreken ze nu met hun humanistische vriendin over goed sterven. Dat vermogen om oude waarden en overtuigingen hun plaats te laten vinden in een nieuwe werkelijkheid is hard nodig op het moment. Je moet, kortom, integreren een woord, besefte ik laatst, dat veel mooier is dan hedendaags gebruik vaak suggereert.",medium,2021-03-01 00:00:00,2021-03-01 00:00:00,Het Financieele Dagblad,Het Financieele Dagblad,"miljoen euro duurder, Centraal Planbureau CPB, CDA, D66, CPB, Korte, CDA, CPB, D66",God,"['lastenverzwaring', 'autobelastingen', 'kilometerheffing', 'vliegbelasting', 'gedifferentieerde']","['sennema', 'hilde', 'humanistische', 'wennen', 'televisiekijken']",3290589_3290640,2607,No,No
